Time,Open,High,Low,Last,Change,%Change,Volume,"Open Int"
2025-07-28,68.38,68.77,68.05,68.34,0.11,+0.16%,16501,153425
2025-07-25,68.79,68.83,68.15,68.23,-0.48,-0.70%,13763,154766
2025-07-24,68.3,68.99,68.24,68.71,0.47,+0.69%,16546,154997
2025-07-23,68.3,68.59,68.05,68.24,-0.01,-0.01%,9827,155786
2025-07-22,68.1,68.43,67.8,68.25,0.15,+0.22%,15618,155530
2025-07-21,68.74,68.88,67.92,68.1,-0.58,-0.84%,18969,153508
2025-07-18,68.8,69.15,68.38,68.68,-0.12,-0.17%,18670,153435
2025-07-17,68.56,68.95,68.35,68.8,0.24,+0.35%,13763,152744
2025-07-16,68.5,68.8,68.21,68.56,-0.03,-0.04%,14193,152492
2025-07-15,68.1,69,67.89,68.59,0.47,+0.69%,25275,152018
2025-07-14,67.44,68.2,67.36,68.12,0.7,+1.04%,17484,151386
2025-07-11,67.55,67.94,67.25,67.42,-0.31,-0.46%,17409,151597
2025-07-10,67.45,68.1,67.39,67.73,-0.05,-0.07%,18670,151405
2025-07-09,67.38,67.97,67.13,67.78,0.4,+0.59%,17862,151201
2025-07-08,67.89,68.37,67.22,67.38,-0.51,-0.75%,20453,152401
2025-07-07,68.17,68.21,67.51,67.89,-0.57,-0.83%,22271,149297
2025-07-03,68.65,68.97,68.21,68.46,-0.17,-0.25%,15470,148755
2025-07-02,68.03,68.74,67.96,68.63,0.6,+0.88%,16345,148946
2025-07-01,68.15,68.75,67.87,68.03,-0.1,-0.15%,22878,148368
2025-06-30,69.35,69.48,67.76,68.13,-1.19,-1.72%,31036,148432
2025-06-27,68.81,69.52,68.76,69.32,0.52,+0.76%,24869,150516
2025-06-26,68.34,69.1,67.83,68.8,0.48,+0.70%,25388,152992
2025-06-25,67.8,68.7,67.65,68.32,0.53,+0.78%,22250,154368
2025-06-24,67.4,68.4,67.34,67.79,0.38,+0.56%,27236,156034
2025-06-23,66.7,67.75,66.27,67.41,0.71,+1.06%,24672,158317
2025-06-20,66.7,67.43,66.41,66.7,0.03,+0.04%,32050,157743
2025-06-18,67.73,67.85,66.51,66.67,-0.88,-1.30%,22245,156963
2025-06-17,68,68.14,67.41,67.55,-0.47,-0.69%,22245,150722
2025-06-16,67.84,68.2,67.71,68.02,0.18,+0.27%,24210,148983
2025-06-13,67.49,68.16,67.16,67.84,0.37,+0.55%,28628,146810
2025-06-12,67.65,67.67,67.02,67.47,-0.18,-0.27%,32050,147821
2025-06-11,67.8,67.98,67.34,67.65,-0.06,-0.09%,31007,140296
2025-06-10,68.42,68.54,67.55,67.71,-0.64,-0.94%,35150,132047
2025-06-09,68.15,68.5,67.91,68.35,0.14,+0.21%,31694,125260
2025-06-06,67.95,68.39,67.75,68.21,0.23,+0.34%,22407,116488
2025-06-05,67.81,68.4,67.55,67.98,0.21,+0.31%,28628,111792
2025-06-04,68.5,68.59,67.69,67.77,-0.76,-1.11%,15881,107014
2025-06-03,68.71,68.87,67.98,68.53,-0.16,-0.23%,17794,106573
2025-06-02,67.85,69.03,67.85,68.69,0.94,+1.39%,26359,102937
2025-05-30,67.76,68.04,67.43,67.75,-0.01,-0.01%,22407,101641
2025-05-29,68.21,68.56,67.54,67.76,-0.34,-0.50%,12230,99571
2025-05-28,68.49,68.5,67.77,68.1,-0.22,-0.32%,12970,98490
2025-05-27,68.51,69.17,68.22,68.32,-0.31,-0.45%,11593,96398
2025-05-23,68.31,68.94,68,68.63,0.37,+0.54%,9292,96391
2025-05-22,68.55,68.71,67.96,68.26,-0.45,-0.65%,12173,96544
2025-05-21,68.75,68.98,68.27,68.71,-0.03,-0.04%,7851,96333
2025-05-20,68.34,68.98,67.95,68.74,0.4,+0.59%,9176,96543
2025-05-19,67.96,68.71,67.67,68.34,0.67,+0.99%,9659,95161
2025-05-16,68.17,68.45,67.54,67.67,-0.51,-0.75%,7835,93716
2025-05-15,68.27,68.45,67.72,68.18,-0.07,-0.10%,9681,93312
2025-05-14,68.91,69.19,68.22,68.25,-0.52,-0.76%,12698,92763
2025-05-13,68.9,69.56,68.61,68.77,-0.08,-0.12%,12800,92797
2025-05-12,69.56,70.5,68.8,68.85,0.18,+0.26%,20264,92783
2025-05-09,68.75,69.21,68.42,68.67,-0.08,-0.12%,9835,91332
2025-05-08,69.14,69.44,68.35,68.75,-0.5,-0.72%,7835,90427
2025-05-07,69.74,70.55,69.12,69.25,-0.27,-0.39%,13574,89822
2025-05-06,69.35,69.98,69.35,69.52,-0.46,-0.66%,10179,90705
2025-05-05,69.55,70.15,69.5,69.98,0.27,+0.39%,9019,89778
2025-05-02,67.63,69.76,67.51,69.71,2.28,+3.38%,19329,89967
2025-05-01,67.79,67.91,67.32,67.43,-0.36,-0.53%,9835,86169
2025-04-30,68.35,68.35,67.48,67.79,-0.48,-0.70%,11464,86455
2025-04-29,69.02,69.23,67.94,68.27,-0.74,-1.07%,14858,85271
2025-04-28,69.89,69.89,68.67,69.01,-0.96,-1.37%,11625,85824
2025-04-25,70.35,70.75,69.56,69.97,-0.4,-0.57%,9904,84293
2025-04-24,69.9,70.47,69.66,70.37,0.4,+0.57%,12801,83654
2025-04-23,68.86,70.25,68.5,69.97,1.26,+1.83%,18358,81871
2025-04-22,68.42,68.81,67.91,68.71,0.41,+0.60%,8518,80393
2025-04-21,68.47,68.68,67.64,68.3,-0.14,-0.20%,6826,78984
2025-04-17,67.86,68.58,67.76,68.44,0.53,+0.78%,6734,78995
2025-04-16,67.62,68.07,67.23,67.91,0.31,+0.46%,7319,78731
2025-04-15,66.94,67.68,66.66,67.6,0.66,+0.99%,11076,77233
2025-04-14,68.51,68.76,66.76,66.94,-1.57,-2.29%,15267,77018
2025-04-11,68.34,68.82,67.9,68.51,0.23,+0.34%,11255,74476
2025-04-10,68.47,69.32,68.02,68.28,-0.19,-0.28%,12348,75984
2025-04-09,67.09,68.7,66.55,68.47,0.72,+1.06%,19285,76344
