Time,Open,High,Low,Last,Change,%Change,Volume,"Open Int"
2025-01-13,1030,1051.25,1028.75,1051,20,+1.94%,27839,83516
2025-01-10,1009.25,1039.5,1009.25,1031,17.25,+1.70%,37381,82888
2025-01-09,1007.75,1014.5,1001,1013.75,4.75,+0.47%,7212,80241
2025-01-08,1010.5,1014.5,1005.25,1009,-2.5,-0.25%,12583,78984
2025-01-07,1011.5,1012.75,1000.75,1011.5,-1.5,-0.15%,15884,76749
2025-01-06,1008,1022.75,1008,1013,4.75,+0.47%,11442,74967
2025-01-03,1025.5,1029.25,1004,1008.25,-19.75,-1.92%,9612,73269
2025-01-02,1024.25,1032.5,1021.5,1028,2.75,+0.27%,12125,72576
2024-12-31,1008,1025.75,1006.5,1025.25,17,+1.69%,9501,72193
2024-12-30,1007,1017.25,1002.75,1008.25,3.75,+0.37%,8803,70969
2024-12-27,1008,1010.5,1002.25,1004.5,-5.,-0.50%,6277,70319
2024-12-26,995,1010.25,993.75,1009.5,15.5,+1.56%,10226,69376
2024-12-24,986,994.25,984.25,994,7,+0.71%,3945,69146
2024-12-23,987.25,992.5,983,987,-0.25,-0.03%,8971,69271
2024-12-20,975.5,989.75,974,987.25,10.5,+1.07%,7813,69109
2024-12-19,965.5,978.5,961,976.75,11,+1.14%,10584,68839
2024-12-18,988.5,989,964.75,965.75,-23.,-2.33%,15232,68602
2024-12-17,999.75,1001.5,983,988.75,-10.,-1.00%,10244,67835
2024-12-16,1005,1009,998,998.75,-7.5,-0.75%,6309,66876
2024-12-13,1013.25,1013.25,1004.25,1006.25,-7.75,-0.76%,7164,66147
2024-12-12,1013.5,1015.5,1008,1014,-0.5,-0.05%,8383,65518
2024-12-11,1009,1016.25,1004.75,1014.5,4.75,+0.47%,7429,63578
2024-12-10,1004.25,1012.25,1003.75,1009.75,5,+0.50%,8715,62099
2024-12-09,1003.75,1011.75,1002,1004.75,-0.25,-0.02%,7717,61459
2024-12-06,1006,1009,1001.5,1005,-2.,-0.20%,7124,61169
2024-12-05,999,1007.5,998.75,1007,6.25,+0.62%,5075,60039
2024-12-04,1005.75,1007.25,997.75,1000.75,-5.5,-0.55%,4655,59047
2024-12-03,1004.25,1013.5,1002.75,1006.25,0.75,+0.07%,7266,58211
2024-12-02,1009.5,1010.75,998.75,1005.5,-5.25,-0.52%,8946,57433
2024-11-29,1016.75,1021.25,1006.5,1010.75,-3.25,-0.32%,5393,57488
2024-11-27,1013,1020,1012,1014,1.25,+0.12%,4653,57838
2024-11-26,1006.25,1015,1005.75,1012.75,2.25,+0.22%,6215,58139
2024-11-25,1008.5,1015.25,1005.75,1010.5,2,+0.20%,5032,57356
2024-11-22,1005.5,1008.75,999.5,1008.5,4,+0.40%,5693,58194
2024-11-21,1015,1020.25,1001.5,1004.5,-10.75,-1.06%,8262,57295
2024-11-20,1022,1023.25,1009.75,1015.25,-5.75,-0.56%,7167,56260
2024-11-19,1026,1028.5,1017.75,1021,-5.75,-0.56%,5222,56173
2024-11-18,1021,1028.75,1010.5,1026.75,6.5,+0.64%,4345,55213
2024-11-15,1014,1025.25,1013.25,1020.25,6.75,+0.67%,4392,54774
2024-11-14,1027.5,1031.5,1012.5,1013.5,-15.,-1.46%,7004,54028
2024-11-13,1032.75,1032.75,1020,1028.5,-3.25,-0.31%,4737,52667
2024-11-12,1045,1049,1025.75,1031.75,-13.25,-1.27%,6831,51695
2024-11-11,1051.5,1055.5,1038.5,1045,-7.5,-0.71%,10790,51241
2024-11-08,1045.25,1060.5,1040,1052.5,3.75,+0.36%,19381,50202
2024-11-07,1032,1049,1029.25,1048.75,16.75,+1.62%,12060,49403
2024-11-06,1034.5,1036.75,1016.75,1032,-3.75,-0.36%,11769,49463
2024-11-05,1035,1040.25,1033,1035.75,0.5,+0.05%,6292,48418
2024-11-04,1032.25,1043.25,1032.25,1035.25,3,+0.29%,4653,48070
2024-11-01,1032.25,1044,1028,1032.25,-0.75,-0.07%,6619,48034
2024-10-31,1027.5,1034.75,1024.75,1033,5.75,+0.56%,6500,47294
2024-10-30,1016.25,1029.5,1015.75,1027.25,10,+0.98%,5353,46937
2024-10-29,1022.75,1026,1016.75,1017.25,-4.5,-0.44%,6551,46017
2024-10-28,1028.75,1030,1020.75,1021.75,-11.,-1.07%,6050,45037
2024-10-25,1037,1038.25,1027.75,1032.75,-3.5,-0.34%,4620,44321
