Time,Open,High,Low,Last,Change,%Change,Volume
2021-04-12,5.67828,5.7365,5.63195,5.72936,0.05095,+0.90%,4957
2021-04-09,5.57108,5.68145,5.56602,5.67841,0.10693,+1.92%,4943
2021-04-08,5.61259,5.61375,5.54011,5.57148,-0.0409,-0.73%,4761
2021-04-07,5.59174,5.64967,5.54924,5.61238,0.02058,+0.37%,4548
2021-04-06,5.6654,5.6654,5.58566,5.5918,-0.07374,-1.30%,4752
2021-04-05,5.70649,5.71089,5.63641,5.66554,-0.04094,-0.72%,4658
2021-04-02,5.71136,5.71136,5.70643,5.70648,-0.00517,-0.09%,188
2021-04-01,5.63438,5.72279,5.60984,5.71165,0.07707,+1.37%,4970
2021-03-31,5.77313,5.77365,5.62265,5.63458,-0.13865,-2.40%,4857
2021-03-30,5.78072,5.79236,5.72383,5.77323,-0.00761,-0.13%,4699
2021-03-29,5.75352,5.80147,5.73778,5.78084,0.02746,+0.48%,4010
2021-03-26,5.64483,5.75338,5.64483,5.75338,0.10869,+1.93%,2738
2021-03-25,5.62501,5.6744,5.61834,5.64469,0.01931,+0.34%,2552
2021-03-24,5.51537,5.63711,5.49743,5.62538,0.11025,+2.00%,2534
2021-03-23,5.50291,5.53976,5.46911,5.51513,0.01227,+0.22%,2616
2021-03-22,5.48989,5.54183,5.48739,5.50286,0.01345,+0.25%,2550
2021-03-19,5.55973,5.56096,5.45333,5.48941,-0.07042,-1.27%,2562
2021-03-18,5.59185,5.59185,5.49395,5.55983,-0.03269,-0.58%,2704
2021-03-17,5.62174,5.67334,5.57543,5.59252,-0.02901,-0.52%,2525
2021-03-16,5.61707,5.62171,5.55959,5.62153,0.00427,+0.08%,2642
2021-03-15,5.55252,5.65027,5.54129,5.61726,0.06676,+1.20%,2201
2021-03-12,5.53476,5.57364,5.53379,5.5505,0.01579,+0.29%,2567
2021-03-11,5.67169,5.67189,5.52958,5.53471,-0.13709,-2.42%,2503
2021-03-10,5.80231,5.80274,5.64769,5.6718,-0.13064,-2.25%,2517
2021-03-09,5.87036,5.87865,5.77947,5.80244,-0.06758,-1.15%,2669
2021-03-08,5.68987,5.87002,5.68887,5.87002,0.18031,+3.17%,2251
2021-03-05,5.66789,5.70693,5.66412,5.68971,0.0219,+0.39%,2510
2021-03-04,5.61723,5.6781,5.55768,5.66781,0.0507,+0.90%,2662
2021-03-03,5.67616,5.76815,5.59875,5.61711,-0.05917,-1.04%,2596
2021-03-02,5.63923,5.72817,5.63923,5.67628,0.03721,+0.66%,2879
2021-03-01,5.59818,5.63907,5.55944,5.63907,0.04126,+0.74%,2685
2021-02-26,5.52859,5.60863,5.49346,5.59781,0.06912,+1.25%,2720
2021-02-25,5.40875,5.53212,5.40344,5.52869,0.11957,+2.21%,2538
2021-02-24,5.43852,5.44001,5.39187,5.40912,-0.0295,-0.54%,2688
2021-02-23,5.46505,5.47801,5.41536,5.43862,-0.02638,-0.48%,2561
2021-02-22,5.38208,5.52035,5.37926,5.465,0.08286,+1.54%,2133
2021-02-19,5.42628,5.45772,5.36737,5.38214,-0.04438,-0.82%,2713
2021-02-18,5.41084,5.45009,5.38848,5.42652,0.01559,+0.29%,2748
2021-02-17,5.36925,5.42164,5.36784,5.41093,0.04163,+0.78%,2022
2021-02-16,5.36842,5.37015,5.36619,5.3693,0.00083,+0.02%,763
2021-02-15,5.36863,5.36989,5.36764,5.36847,-0.00017,0.00%,594
2021-02-12,5.36658,5.40365,5.35794,5.36864,0.00191,+0.04%,2779
2021-02-11,5.38421,5.40236,5.33869,5.36673,-0.01742,-0.32%,2657
2021-02-10,5.37825,5.42747,5.35788,5.38415,0.00576,+0.11%,2718
2021-02-09,5.36453,5.44208,5.35868,5.37839,0.01391,+0.26%,2732
2021-02-08,5.36972,5.41307,5.31083,5.36448,-0.00515,-0.10%,2598
2021-02-05,5.42558,5.44959,5.34793,5.36963,-0.0559,-1.03%,2921
2021-02-04,5.35358,5.45259,5.35143,5.42553,0.07181,+1.34%,2840
2021-02-03,5.36678,5.38318,5.32616,5.35372,-0.01306,-0.24%,2834
2021-02-02,5.43138,5.43226,5.34834,5.36678,-0.06466,-1.19%,2923
2021-02-01,5.46105,5.47939,5.42466,5.43144,-0.02968,-0.54%,2903
2021-01-29,5.44007,5.49548,5.42911,5.46112,0.02099,+0.39%,2710
2021-01-28,5.4125,5.44988,5.39606,5.44013,0.0277,+0.51%,2592
2021-01-27,5.35442,5.41611,5.35359,5.41243,0.05794,+1.08%,2454
2021-01-26,5.46598,5.4717,5.31804,5.35449,-0.11144,-2.04%,2925
2021-01-25,5.46604,5.46658,5.46422,5.46593,-0.00015,0.00%,557
2021-01-22,5.34983,5.48065,5.34902,5.46608,0.11619,+2.17%,2960
2021-01-21,5.2922,5.39537,5.24178,5.34989,0.05752,+1.09%,2826
2021-01-20,5.35706,5.35726,5.28785,5.29237,-0.06479,-1.21%,2901
2021-01-19,5.29466,5.36421,5.24765,5.35716,0.06244,+1.18%,2777
2021-01-18,5.29143,5.31706,5.243,5.29472,0.00309,+0.06%,2848
2021-01-15,5.19625,5.30423,5.19509,5.29163,0.09527,+1.83%,2970
2021-01-14,5.29921,5.29921,5.19468,5.19636,-0.10302,-1.94%,2889
2021-01-13,5.32134,5.34566,5.27566,5.29938,-0.02202,-0.41%,2721
2021-01-12,5.48845,5.48861,5.31611,5.3214,-0.16715,-3.05%,2737
2021-01-11,5.41672,5.51102,5.41581,5.48855,0.07194,+1.33%,2573
2021-01-08,5.40953,5.4319,5.32701,5.41661,0.00698,+0.13%,2993
2021-01-07,5.31126,5.41302,5.30401,5.40963,0.09854,+1.86%,2675
2021-01-06,5.28464,5.34569,5.23686,5.31109,0.02635,+0.50%,2656
2021-01-05,5.29562,5.34616,5.25726,5.28474,-0.01082,-0.20%,2804
2021-01-04,5.19086,5.29556,5.12752,5.29556,0.10327,+1.99%,2667
2020-12-31,5.1924,5.19355,5.19045,5.19229,-0.00022,0.00%,526
2020-12-30,5.20851,5.22207,5.16302,5.19251,-0.01594,-0.31%,1512
2020-12-29,5.24496,5.24615,5.16684,5.20845,-0.03643,-0.69%,2949
2020-12-28,5.21312,5.30626,5.16588,5.24488,0.0294,+0.56%,2757
2020-12-24,5.2153,5.21678,5.21477,5.21548,0.00022,0.00%,817
2020-12-23,5.15786,5.2158,5.13373,5.21526,0.05754,+1.12%,2752
2020-12-22,5.12103,5.16842,5.11285,5.15772,0.03663,+0.72%,3032
2020-12-21,5.10105,5.21492,5.10025,5.12109,0.01999,+0.39%,2752
2020-12-18,5.05711,5.11172,5.05621,5.1011,0.04393,+0.87%,3169
2020-12-17,5.08264,5.084,5.04801,5.05717,-0.02553,-0.50%,3081
2020-12-16,5.08325,5.13921,5.06614,5.0827,-0.00077,-0.02%,2998
2020-12-15,5.11758,5.11825,5.07825,5.08347,-0.0341,-0.67%,2958
2020-12-14,5.06483,5.12433,5.019,5.11757,0.05285,+1.04%,2494
2020-12-11,5.02529,5.08425,5.02347,5.06472,0.03913,+0.78%,2819
2020-12-10,5.16898,5.17065,5.01628,5.02559,-0.1433,-2.77%,2840
2020-12-09,5.11887,5.18882,5.09039,5.16889,0.04997,+0.98%,2897
2020-12-08,5.09811,5.13117,5.06441,5.11892,0.02075,+0.41%,2952
2020-12-07,5.15424,5.16464,5.05983,5.09817,-0.05596,-1.09%,2732
2020-12-04,5.15122,5.179,5.11918,5.15413,0.00281,+0.05%,2998
2020-12-03,5.21763,5.22246,5.12085,5.15132,-0.06645,-1.27%,3156
2020-12-02,5.20507,5.24855,5.20443,5.21777,0.01275,+0.24%,3001
2020-12-01,5.33269,5.33269,5.20478,5.20502,-0.12785,-2.40%,2961
2020-11-30,5.34308,5.38669,5.28303,5.33287,-0.01009,-0.19%,2436
2020-11-27,5.3353,5.3752,5.32206,5.34296,0.00767,+0.14%,2907
2020-11-26,5.32341,5.35263,5.29879,5.33529,0.01179,+0.22%,3043
2020-11-25,5.37252,5.39081,5.30681,5.3235,-0.04903,-0.91%,2951
2020-11-24,5.4379,5.44491,5.37108,5.37253,-0.0653,-1.20%,2998
2020-11-23,5.37901,5.44578,5.34633,5.43783,0.05888,+1.09%,2631
2020-11-20,5.30397,5.39186,5.28671,5.37895,0.07479,+1.41%,2757
2020-11-19,5.36177,5.37333,5.3007,5.30416,-0.05766,-1.08%,2866
2020-11-18,5.32813,5.36847,5.27887,5.36182,0.03356,+0.63%,2385
2020-11-17,5.41373,5.41617,5.32311,5.32826,-0.0854,-1.58%,2372
2020-11-16,5.45711,5.45753,5.3756,5.41366,-0.04334,-0.79%,2059
2020-11-13,5.45674,5.52147,5.45305,5.457,0.00021,0.00%,2847
2020-11-12,5.39042,5.4848,5.3577,5.45679,0.06629,+1.23%,2930
2020-11-11,5.41318,5.44714,5.37884,5.3905,-0.02267,-0.42%,2911
2020-11-10,5.38471,5.41426,5.34553,5.41317,0.02856,+0.53%,2878
2020-11-09,5.36276,5.41848,5.2277,5.38461,0.02203,+0.41%,2481
2020-11-06,5.52373,5.5687,5.35879,5.36258,-0.1613,-2.92%,2954
2020-11-05,5.66088,5.66409,5.52382,5.52388,-0.13684,-2.42%,3758
2020-11-04,5.75419,5.75772,5.64447,5.66072,-0.09336,-1.62%,5903
2020-11-03,5.74172,5.76339,5.65149,5.75408,0.01232,+0.21%,5162
2020-11-02,5.74056,5.74285,5.73897,5.74176,0.00097,+0.02%,588
2020-10-30,5.77693,5.80239,5.72689,5.74079,-0.03606,-0.62%,4879
2020-10-29,5.7517,5.78504,5.74459,5.77685,0.02463,+0.43%,4810
2020-10-28,5.7052,5.78257,5.70418,5.75222,0.04697,+0.82%,4897
2020-10-27,5.62308,5.70525,5.60107,5.70525,0.08222,+1.46%,5085
2020-10-26,5.61909,5.65979,5.61261,5.62303,0.00474,+0.08%,4732
2020-10-23,5.59081,5.63009,5.56619,5.61829,0.02756,+0.49%,5129
2020-10-22,5.60263,5.62258,5.5662,5.59073,-0.0117,-0.21%,5035
2020-10-21,5.604,5.62106,5.57231,5.60243,-0.00162,-0.03%,5054
2020-10-20,5.6066,5.62033,5.54813,5.60405,-0.00271,-0.05%,5095
2020-10-19,5.6441,5.64645,5.56849,5.60676,-0.03724,-0.66%,4910
2020-10-16,5.61267,5.65193,5.59983,5.644,0.03138,+0.56%,5311
2020-10-15,5.59118,5.64039,5.58974,5.61262,0.02134,+0.38%,5062
2020-10-14,5.56892,5.60201,5.53817,5.59128,0.02243,+0.40%,5022
2020-10-13,5.52961,5.62093,5.52946,5.56885,0.03918,+0.71%,4981
2020-10-12,5.53017,5.532,5.5255,5.52967,-0.00094,-0.02%,555
2020-10-09,5.59838,5.59995,5.51116,5.53061,-0.06776,-1.21%,5136
2020-10-08,5.60892,5.64131,5.57821,5.59837,-0.0106,-0.19%,4928
2020-10-07,5.59233,5.63176,5.55254,5.60897,0.01669,+0.30%,4878
2020-10-06,5.57758,5.60532,5.48575,5.59228,0.01426,+0.26%,4945
2020-10-05,5.68201,5.68395,5.55132,5.57802,-0.10378,-1.83%,4853
2020-10-02,5.64884,5.68827,5.60871,5.6818,0.0324,+0.57%,5304
2020-10-01,5.60677,5.66,5.58081,5.6494,0.04292,+0.77%,5169
2020-09-30,5.63658,5.66361,5.58995,5.60648,-0.03067,-0.54%,4722
2020-09-29,5.65789,5.67205,5.61039,5.63715,-0.02048,-0.36%,5087
2020-09-28,5.56035,5.66853,5.52355,5.65763,0.09738,+1.75%,4643
2020-09-25,5.50891,5.58436,5.50775,5.56025,0.05125,+0.93%,5158
2020-09-24,5.59467,5.61642,5.4957,5.509,-0.08573,-1.53%,5162
2020-09-23,5.47132,5.59595,5.46949,5.59473,0.12334,+2.25%,5549
2020-09-22,5.41253,5.49214,5.38497,5.47139,0.05897,+1.09%,5252
2020-09-21,5.39194,5.4925,5.3876,5.41242,0.02027,+0.38%,4828
2020-09-18,5.23805,5.39446,5.23746,5.39215,0.15405,+2.94%,5606
2020-09-17,5.23574,5.28841,5.22759,5.2381,0.00244,+0.05%,5649
2020-09-16,5.2755,5.27612,5.2153,5.23566,-0.03994,-0.76%,4855
2020-09-15,5.2714,5.29438,5.22072,5.2756,0.00408,+0.08%,4939
2020-09-14,5.31728,5.32188,5.26229,5.27152,-0.04537,-0.85%,4973
2020-09-11,5.31775,5.3442,5.2621,5.31689,-0.00062,-0.01%,5384
2020-09-10,5.30603,5.32832,5.27074,5.31751,0.01155,+0.22%,5049
2020-09-09,5.35921,5.36167,5.2801,5.30596,-0.05303,-0.99%,5456
2020-09-08,5.29924,5.40286,5.2975,5.35899,0.0598,+1.13%,5135
2020-09-07,5.30078,5.30309,5.29756,5.29919,-0.00153,-0.03%,591
2020-09-04,5.29002,5.32243,5.24898,5.30072,0.01058,+0.20%,5186
2020-09-03,5.34118,5.37017,5.27285,5.29014,-0.05126,-0.96%,5111
2020-09-02,5.39133,5.42202,5.34135,5.3414,-0.04942,-0.92%,5205
2020-09-01,5.49097,5.49163,5.33566,5.39082,-0.10005,-1.82%,4193
2020-08-31,5.38983,5.49182,5.38624,5.49087,0.10117,+1.88%,4632
2020-08-28,5.56777,5.57015,5.38881,5.3897,-0.17817,-3.20%,3668
2020-08-27,5.60835,5.61014,5.54527,5.56787,-0.04073,-0.73%,2867
2020-08-26,5.508,5.62887,5.5066,5.6086,0.10049,+1.82%,4853
2020-08-25,5.60977,5.6109,5.50683,5.50811,-0.10157,-1.81%,4522
2020-08-24,5.61887,5.62218,5.57115,5.60968,-0.01414,-0.25%,4355
2020-08-21,5.55977,5.62652,5.55485,5.62382,0.06371,+1.15%,4012
2020-08-20,5.55402,5.66012,5.5396,5.56011,0.00622,+0.11%,4034
2020-08-19,5.46763,5.55625,5.43816,5.55389,0.08607,+1.57%,5099
2020-08-18,5.50919,5.50947,5.42736,5.46782,-0.04137,-0.75%,4141
2020-08-17,5.4214,5.51184,5.41325,5.50919,0.08809,+1.62%,4961
2020-08-14,5.3679,5.43619,5.36033,5.4211,0.05307,+0.99%,4554
2020-08-13,5.42751,5.43585,5.35457,5.36803,-0.05915,-1.09%,5008
2020-08-12,5.38361,5.48867,5.37986,5.42718,0.04329,+0.80%,4932
2020-08-11,5.48155,5.48155,5.3738,5.38389,-0.09792,-1.79%,4722
2020-08-10,5.43583,5.48809,5.35731,5.48181,0.04614,+0.85%,4848
2020-08-07,5.32956,5.43567,5.32956,5.43567,0.10626,+1.99%,5400
2020-08-06,5.29115,5.36034,5.28896,5.32941,0.03818,+0.72%,3474
2020-08-05,5.28936,5.31668,5.23712,5.29123,0.00194,+0.04%,4762
2020-08-04,5.32051,5.37154,5.27549,5.28929,-0.03115,-0.59%,5073
2020-08-03,5.2211,5.33219,5.21573,5.32044,0.0994,+1.90%,4791
2020-07-31,5.15531,5.22237,5.1514,5.22104,0.06554,+1.27%,5420
2020-07-30,5.17118,5.21036,5.14415,5.1555,-0.0159,-0.31%,4877
2020-07-29,5.15971,5.18095,5.11644,5.1714,0.01107,+0.21%,5026
2020-07-28,5.14818,5.18999,5.13639,5.16033,0.01173,+0.23%,4231
2020-07-27,5.22967,5.232,5.14318,5.1486,-0.08116,-1.55%,4553
2020-07-24,5.21318,5.24729,5.16322,5.22976,0.01631,+0.31%,4865
2020-07-23,5.11652,5.22238,5.11652,5.21345,0.097,+1.90%,4712
2020-07-22,5.1734,5.19458,5.08654,5.11645,-0.05759,-1.11%,5019
2020-07-21,5.3325,5.3325,5.16712,5.17404,-0.15887,-2.98%,4958
2020-07-20,5.386,5.386,5.32832,5.33291,-0.05319,-0.99%,5060
2020-07-17,5.33253,5.38822,5.31772,5.3861,0.05333,+1.00%,5168
2020-07-16,5.37418,5.37963,5.30895,5.33277,-0.04136,-0.77%,4663
2020-07-15,5.36465,5.38344,5.31121,5.37413,0.0097,+0.18%,4080
2020-07-14,5.40215,5.44844,5.33132,5.36443,-0.03762,-0.70%,4330
2020-07-13,5.328,5.40205,5.32105,5.40205,0.07375,+1.38%,2938
2020-07-10,5.34263,5.38403,5.31463,5.3283,-0.01441,-0.27%,4215
2020-07-09,5.33758,5.37206,5.25497,5.34271,0.00557,+0.10%,3994
2020-07-08,5.38336,5.39017,5.32196,5.33714,-0.04671,-0.87%,4189
2020-07-07,5.3527,5.39327,5.29213,5.38385,0.03135,+0.59%,4434
2020-07-06,5.31185,5.35325,5.28109,5.3525,0.04057,+0.76%,4176
2020-07-03,5.35949,5.37381,5.30709,5.31193,-0.04782,-0.89%,4466
2020-07-02,5.31865,5.36894,5.26936,5.35975,0.04116,+0.77%,4342
2020-07-01,5.46475,5.46475,5.30065,5.31859,-0.14672,-2.68%,4319
2020-06-30,5.40317,5.50139,5.40104,5.46531,0.06203,+1.15%,4315
2020-06-29,5.48092,5.48449,5.38949,5.40328,-0.07734,-1.41%,3889
2020-06-26,5.36124,5.48793,5.35849,5.48062,0.1191,+2.22%,4297
2020-06-25,5.34366,5.37567,5.26977,5.36152,0.01799,+0.34%,3968
2020-06-24,5.15281,5.34682,5.15019,5.34353,0.19032,+3.69%,4266
2020-06-23,5.25658,5.25658,5.13783,5.15321,-0.10373,-1.97%,4813
2020-06-22,5.31082,5.31215,5.20131,5.25694,-0.05389,-1.01%,4294
2020-06-19,5.37201,5.38064,5.29206,5.31083,-0.06073,-1.13%,4136
2020-06-18,5.22894,5.3836,5.22696,5.37156,0.14768,+2.83%,4527
2020-06-17,5.23906,5.26709,5.18798,5.22388,-0.0151,-0.29%,4156
2020-06-16,5.15404,5.25046,5.05813,5.23898,0.08499,+1.65%,3955
2020-06-15,5.04779,5.22146,5.04779,5.15399,0.10625,+2.10%,3797
2020-06-12,4.97475,5.09018,4.97452,5.04774,0.07298,+1.47%,4004
2020-06-11,4.97044,4.97619,4.97044,4.97476,0.00445,+0.09%,1268
2020-06-10,4.89758,4.97246,4.85791,4.97031,0.0729,+1.49%,4696
2020-06-09,4.82075,4.9263,4.82071,4.89741,0.0765,+1.59%,4904
2020-06-08,4.9618,4.96915,4.82091,4.82091,-0.14107,-2.84%,4542
2020-06-05,5.1181,5.11835,4.93756,4.96198,-0.15618,-3.05%,4713
2020-06-04,5.06617,5.13633,5.0411,5.11816,0.05158,+1.02%,3914
2020-06-03,5.20175,5.20175,5.01839,5.06658,-0.13523,-2.60%,4307
2020-06-02,5.36352,5.36705,5.19896,5.20181,-0.16177,-3.02%,4649
2020-06-01,5.33441,5.41408,5.3239,5.36358,0.02925,+0.55%,3854
2020-05-29,5.40482,5.45423,5.32453,5.33433,-0.07022,-1.30%,4302
2020-05-28,5.27208,5.40455,5.27123,5.40455,0.1324,+2.51%,4736
2020-05-27,5.35132,5.35132,5.27002,5.27215,-0.07979,-1.49%,5110
2020-05-26,5.44158,5.44294,5.33516,5.35194,-0.08979,-1.65%,4660
2020-05-25,5.52879,5.53395,5.44118,5.44173,-0.08712,-1.58%,515
2020-05-22,5.54952,5.61122,5.52885,5.52885,-0.02043,-0.37%,4779
2020-05-21,5.68985,5.69696,5.54869,5.54928,-0.14051,-2.47%,5141
2020-05-20,5.7534,5.75595,5.6722,5.68979,-0.06361,-1.11%,5219
2020-05-19,5.71439,5.76073,5.68618,5.7534,0.03906,+0.68%,5121
2020-05-18,5.85231,5.85461,5.69767,5.71434,-0.13771,-2.35%,4508
2020-05-15,5.81283,5.8631,5.76292,5.85205,0.03907,+0.67%,4129
2020-05-14,5.88643,5.96267,5.80401,5.81298,-0.07359,-1.25%,4007
2020-05-13,5.88502,5.93782,5.82156,5.88657,0.00148,+0.03%,4458
2020-05-12,5.81907,5.88638,5.74521,5.88509,0.06584,+1.13%,4608
2020-05-11,5.72854,5.83669,5.72854,5.81925,0.09093,+1.59%,3589
2020-05-08,5.83535,5.83535,5.72832,5.72832,-0.10714,-1.84%,2059
2020-05-07,5.71428,5.86743,5.71331,5.83546,0.12107,+2.12%,2345
2020-05-06,5.57641,5.71921,5.57641,5.71439,0.13812,+2.48%,5151
2020-05-05,5.54192,5.59741,5.48957,5.57627,0.03457,+0.62%,4837
2020-05-04,5.48576,5.59897,5.48396,5.5417,0.05585,+1.02%,4189
2020-05-01,5.48114,5.49025,5.48114,5.48585,0.00487,+0.09%,87
2020-04-30,5.33573,5.48113,5.33299,5.48098,0.14509,+2.72%,4701
2020-04-29,5.50459,5.50459,5.33589,5.33589,-0.1694,-3.08%,4364
2020-04-28,5.6538,5.65405,5.48294,5.50529,-0.14897,-2.63%,4525
2020-04-27,5.58554,5.72039,5.56228,5.65426,0.06927,+1.24%,3640
2020-04-24,5.53518,5.7423,5.53144,5.58499,0.04976,+0.90%,3593
2020-04-23,5.45574,5.55236,5.40161,5.53523,0.07942,+1.46%,5239
2020-04-22,5.3152,5.45803,5.30805,5.45581,0.14067,+2.65%,5215
2020-04-21,5.3133,5.3165,5.3133,5.31514,0.00191,+0.04%,1091
2020-04-20,5.23292,5.31685,5.23292,5.31323,0.0804,+1.54%,5229
2020-04-17,5.23737,5.27201,5.21265,5.23283,-0.00495,-0.09%,5918
2020-04-16,5.23989,5.26488,5.20664,5.23778,-0.00244,-0.05%,5817
2020-04-15,5.16311,5.26498,5.16134,5.24022,0.07699,+1.49%,4409
2020-04-14,5.1969,5.20738,5.1552,5.16323,-0.0336,-0.65%,3062
2020-04-13,5.10551,5.20373,5.1053,5.19683,0.09132,+1.79%,4544
2020-04-10,5.10542,5.10705,5.1053,5.10551,0.00014,0.00%,120
2020-04-09,5.11912,5.14969,5.05085,5.10537,-0.01361,-0.27%,5347
2020-04-08,5.22343,5.24383,5.11395,5.11898,-0.10459,-2.00%,5837
2020-04-07,5.28169,5.28557,5.18959,5.22357,-0.05829,-1.10%,5385
2020-04-06,5.34525,5.34809,5.22471,5.28186,-0.06382,-1.19%,4135
2020-04-03,5.253,5.34568,5.25279,5.34568,0.09259,+1.76%,2940
2020-04-02,5.25233,5.28082,5.22301,5.25309,0.00039,+0.01%,5584
2020-04-01,5.20384,5.27186,5.2028,5.2527,0.04855,+0.93%,5703
2020-03-31,5.19321,5.21177,5.1697,5.20415,0.011,+0.21%,5834
2020-03-30,5.09928,5.19315,5.09659,5.19315,0.0938,+1.84%,4840
2020-03-27,5.02526,5.12115,5.02117,5.09935,0.07376,+1.47%,3185
2020-03-26,5.03735,5.05551,4.97668,5.02559,-0.01209,-0.24%,2857
2020-03-25,5.0938,5.0994,4.97798,5.03768,-0.05595,-1.10%,2733
2020-03-24,5.1327,5.14276,5.05559,5.09363,-0.03833,-0.75%,3046
2020-03-23,5.05358,5.13639,5.0172,5.13196,0.07677,+1.52%,1717
2020-03-20,5.08989,5.09545,4.98603,5.05519,-0.03442,-0.68%,2979
2020-03-19,5.11811,5.20157,5.07291,5.08961,-0.02932,-0.57%,2935
2020-03-18,4.9921,5.2349,4.9921,5.11893,0.12792,+2.56%,2387
2020-03-17,5.00201,5.06886,4.97409,4.99101,-0.01124,-0.22%,2490
2020-03-16,4.8591,5.04701,4.85708,5.00225,0.15517,+3.20%,1671
2020-03-13,4.7852,4.86492,4.66466,4.84708,0.06225,+1.30%,2412
2020-03-12,4.8016,4.9573,4.76876,4.78483,-0.01602,-0.33%,2067
2020-03-11,4.6416,4.80085,4.63893,4.80085,0.15915,+3.43%,2289
2020-03-10,4.71619,4.72439,4.63592,4.6417,-0.07389,-1.57%,2497
2020-03-09,4.62462,4.78535,4.62462,4.71559,0.08978,+1.94%,2443
2020-03-06,4.60604,4.66677,4.60503,4.62581,0.01976,+0.43%,1763
2020-03-05,4.58381,4.66118,4.58284,4.60605,0.02205,+0.48%,1940
2020-03-04,4.51307,4.58508,4.50368,4.584,0.07097,+1.57%,1951
2020-03-03,4.47248,4.51303,4.45741,4.51303,0.04054,+0.91%,1580
2020-03-02,4.46983,4.50199,4.46948,4.47249,0.00047,+0.01%,1502
2020-02-28,4.48486,4.51133,4.46655,4.47202,-0.01285,-0.29%,1431
2020-02-27,4.44875,4.49678,4.44831,4.48487,0.03614,+0.81%,1921
2020-02-26,4.38687,4.45119,4.38454,4.44873,0.06185,+1.41%,994
2020-02-25,4.38667,4.38829,4.38609,4.38688,0.00024,+0.01%,606
2020-02-24,4.3881,4.3882,4.38621,4.38664,-0.00134,-0.03%,382
2020-02-21,4.39192,4.40213,4.37305,4.38798,-0.00392,-0.09%,3218
2020-02-20,4.36392,4.39486,4.36334,4.3919,0.02796,+0.64%,3529
2020-02-19,4.35494,4.37522,4.3545,4.36394,0.00895,+0.21%,4025
2020-02-18,4.32553,4.36182,4.32553,4.35499,0.02949,+0.68%,3742
2020-02-17,4.29542,4.32872,4.29498,4.3255,0.03014,+0.70%,3531
2020-02-14,4.34808,4.34996,4.29051,4.29536,-0.05362,-1.23%,3691
2020-02-13,4.35334,4.37898,4.31267,4.34898,-0.00435,-0.10%,3949
2020-02-12,4.32822,4.35333,4.32608,4.35333,0.02514,+0.58%,3678
2020-02-11,4.32399,4.33782,4.29819,4.32819,0.00418,+0.10%,3252
2020-02-10,4.3191,4.32649,4.30511,4.32401,0.00491,+0.11%,3949
2020-02-07,4.28162,4.32121,4.28046,4.3191,0.03745,+0.87%,4004
2020-02-06,4.23417,4.28331,4.21047,4.28165,0.04749,+1.12%,3979
2020-02-05,4.25297,4.25824,4.22801,4.23416,-0.01883,-0.44%,3214
2020-02-04,4.2463,4.25675,4.2246,4.25299,0.00668,+0.16%,2742
2020-02-03,4.28113,4.28269,4.23048,4.24631,-0.03481,-0.81%,2837
2020-01-31,4.24171,4.28712,4.24171,4.28112,0.03939,+0.93%,2755
2020-01-30,4.2289,4.26894,4.22865,4.24173,0.01285,+0.30%,3140
2020-01-29,4.19269,4.22932,4.18256,4.22888,0.03621,+0.86%,2621
2020-01-28,4.20663,4.21363,4.18823,4.19267,-0.01398,-0.33%,3123
2020-01-27,4.17875,4.22872,4.17875,4.20665,0.02642,+0.63%,2590
2020-01-24,4.1691,4.18825,4.16635,4.18023,0.01111,+0.27%,2957
2020-01-23,4.1812,4.18718,4.15653,4.16912,-0.01209,-0.29%,3467
2020-01-22,4.211,4.21239,4.17284,4.18121,-0.02981,-0.71%,3399
2020-01-21,4.18886,4.21269,4.18465,4.21102,0.02214,+0.53%,3623
2020-01-20,4.16128,4.18906,4.1592,4.18888,0.02752,+0.66%,2468
2020-01-17,4.18331,4.19062,4.15906,4.16136,-0.02193,-0.52%,4152
2020-01-16,4.17408,4.19796,4.16032,4.18329,0.00919,+0.22%,3965
2020-01-15,4.13139,4.18327,4.12979,4.1741,0.04273,+1.03%,3740
2020-01-14,4.14529,4.15703,4.12326,4.13137,-0.0139,-0.34%,3709
2020-01-13,4.09428,4.14527,4.09015,4.14527,0.05102,+1.25%,3665
2020-01-10,4.09127,4.10011,4.06243,4.09425,0.00297,+0.07%,3845
2020-01-09,4.06251,4.0915,4.05797,4.09128,0.02868,+0.71%,3922
2020-01-08,4.06606,4.07333,4.03984,4.0626,-0.00359,-0.09%,3965
2020-01-07,4.05997,4.09005,4.05687,4.06619,0.00628,+0.15%,3113
2020-01-06,4.06415,4.07081,4.0465,4.05991,-0.0048,-0.12%,3694
2020-01-03,4.02387,4.06684,4.02323,4.06471,0.04073,+1.01%,3879
2020-01-02,4.01908,4.03766,4.00512,4.02398,0.00803,+0.20%,2686
2019-12-31,4.01667,4.01964,4.01594,4.01595,-0.00083,-0.02%,947
2019-12-30,4.04339,4.04339,4.00969,4.01678,-0.02823,-0.70%,2611
2019-12-27,4.05279,4.05803,4.03813,4.04501,-0.00763,-0.19%,2837
2019-12-26,4.08359,4.08359,4.04691,4.05264,-0.02994,-0.73%,2380
2019-12-24,4.0822,4.08332,4.08075,4.08258,0.00037,+0.01%,582
2019-12-23,4.09766,4.10125,4.05784,4.08221,-0.01681,-0.41%,3720
2019-12-20,4.06789,4.09902,4.05886,4.09902,0.03097,+0.76%,3859
